,Unnamed: 0,Unnamed: 0.1,make_model,short_description,price,km,hp,Type,First Registration,Body Color,Body,Gearing Type,Displacement,Fuel,CO2 Emission,Emission Class,consumption_comb,consumption_city,consumption_country,door_number,First_Registration
3151,3151,3151,Audi A3,SPB 1.6 TDI diesel Attraction GARANZIA 12 MESI,14250,65900,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3152,3152,3152,Audi A3,S- Line TDI 1.6 berline Navi Leder ..6500!,14250,6500,81.0,Used,2018.0,Black,Sedans,Manual,1.568,DIESEL,,Euro 6,,,,5,2018
3153,3153,3153,Audi A3,1.6 TDi Ambition GPS 1ER PROPRIÉTAIRE CARNET,14950,95000,81.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,104,Euro 6,3.9,4.6,3.5,4,2016
3154,3154,3154,Audi A3,Sportback 1.6TDI 81,14900,66000,81.0,Used,2016.0,White,Compact,Manual,1.598,DIESEL,,,3.0,4.0,3.0,5,2016
3155,3155,3155,Audi A3,Sportback Attraction,14900,152000,110.0,Used,2016.0,Black,Sedans,Manual,1.968,DIESEL,109,Euro 6,4.1,5.0,3.6,4,2016
3156,3156,3156,Audi A3,Spb 1.6 TDI S line EXT. ROTOR LED SHZ PDC,14900,131290,81.0,Used,2016.0,Red,Sedans,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,4,2016
3157,3157,3157,Audi A3,TDI Attraction,14900,67776,81.0,Used,2016.0,Grey,Sedans,Manual,1.598,DIESEL,104,Euro 6,3.9,,,4,2016
3158,3158,3158,Audi A3,Sportback 1.6 TDI clean diesel Sportback S Line,14940,72692,81.0,Used,2016.0,Red,Sedans,Manual,1.598,DIESEL,106,Euro 6,4.0,4.7,3.6,5,2016
3159,3159,3159,Audi A3,Ambition 1.6 TDI clean diesel Xenon PDCv+h LED-hin,14920,68450,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,106,Euro 6,4.0,4.7,3.6,3,2016
3160,3160,3160,Audi A3,1.4 TFSI Ambition+XenonPlus+Connectivity+,14900,41400,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,122,Euro 6,5.3,6.9,4.3,3,2016
3161,3161,3161,Audi A3,Sportback 1.6TDI Attraction *EU6*APS*Klima*,13690,93259,81.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,5,2016
3162,3162,3162,Audi A3,Sportback Ambition 1.6 TDI EU6 Navi Xenon+Navi,14890,112750,81.0,Used,2016.0,Blue,Sedans,Manual,1.598,DIESEL,106,Euro 6,4.0,4.7,3.6,4,2016
3163,3163,3163,Audi A3,Sportback 1.6 TDI Xenon,14890,71168,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3164,3164,3164,Audi A3,Sportback 1.6 TDI clean diesel Attraction,14890,54399,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3165,3165,3165,Audi A3,Sportback 2.0 TDI Xenon,14890,128429,110.0,Used,2016.0,Black,Sedans,Manual,1.968,DIESEL,116,Euro 6,4.4,5.2,4.0,5,2016
3166,3166,3166,Audi A3,Sportback 1.6 TDI Attraction,14890,53411,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,5,2016
3167,3167,3167,Audi A3,"Sportback 1.6 TDI DPF BMT,EURO 6, PDC,1.Hand",13690,73769,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,4,2016
3168,3168,3168,Audi A3,Sportback 2.0 TDI Attraction Einparkhilfe,14890,128429,110.0,Used,2016.0,Black,Sedans,Manual,1.968,DIESEL,105,Euro 6,4.0,4.9,3.5,5,2016
3169,3169,3169,Audi A3,SPORTBACK 1.6 TDi Attraction GPS PDC AIRCO BLUETOO,13650,100619,81.0,Used,2016.0,Grey,Compact,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3170,3170,3170,Audi A3,Sportback Attraction Euro6,13590,87305,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,4,2016
3171,3171,3171,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3172,3172,3172,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3173,3173,3173,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3174,3174,3174,Audi A3,Sportback 2.0 TDI Attraction Navi Xenon+ PDC,13680,154910,110.0,Used,2016.0,White,Sedans,Manual,1.968,DIESEL,,Euro 6,,,,4,2016
3175,3175,3175,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3176,3176,3176,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3177,3177,3177,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3178,3178,3178,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3179,3179,3179,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3180,3180,3180,Audi A3,SPB 1.6 TDI clean diesel Business,13500,160000,81.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3181,3181,3181,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3182,3182,3182,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3183,3183,3183,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3184,3184,3184,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3185,3185,3185,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3186,3186,3186,Audi A3,Sportback 1.6 TDI 110pk Ultra -NAVI-AIRCO-CRUISE-,12900,217032,81.0,Used,2016.0,Grey,Compact,Manual,1.598,DIESEL,89,,3.4,,,5,2016
3187,3187,3187,Audi A3,1.6 TDI Sportback (clean diesel) Attraction,12900,103000,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3188,3188,3188,Audi A3,SPB 1.6 TDI clean diesel Attraction,12900,138653,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3189,3189,3189,Audi A3,1.6 TDI Limousine (clean diesel) Ambiente,12900,124800,81.0,Used,2016.0,Blue,Sedans,Manual,1.598,DIESEL,104,Euro 6,3.9,4.6,3.5,4,2016
3190,3190,3190,Audi A3,SPORTBACK 1.6 TDI,12550,119000,81.0,Used,2016.0,Blue,Other,Manual,1.598,DIESEL,,,,,,5,2016
3191,3191,3191,Audi A3,"Sportback Ambiente 1,6 TDI*XENON*",12890,146900,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,4,2016
3192,3192,3192,Audi A3,Sportback 1.6 TDI Attraction Navi Shz PDC,12880,123561,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
3193,3193,3193,Audi A3,1.6 TDi Attraction,12500,110000,81.0,Used,2016.0,Blue,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3194,3194,3194,Audi A3,Limousine 1.6 TDI Navi Shz PDC,12480,165081,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
3195,3195,3195,Audi A3,Sportback Ultra EURO6.Leder.Navi.Klimatronic,11999,183000,81.0,Used,2016.0,Grey,Sedans,Manual,1.598,DIESEL,89,Euro 6,3.4,3.9,3.2,4,2016
3196,3196,3196,Audi A3,Sportback Attraction 1.6 TDI Navi Bluetooth,11790,209000,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,4,2016
3197,3197,3197,Audi A3,Sportback Attraction 1.6 TDI Navi Bluetooth,11790,204000,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,4,2016
3198,3198,3198,Audi A3,2.0 TDI Sportback Xenon PDC SHZ Tempomat,11990,193000,110.0,Used,2016.0,Black,Station wagon,Manual,1.968,DIESEL,105,Euro 6,4.0,4.9,3.5,4,2016
3199,3199,3199,Audi A3,"1,6 TDI Attraction",11990,67000,81.0,Used,2016.0,Silver,Sedans,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,2,2016
3200,3200,3200,Audi A3,"SB Attraction 1,6TDI Nebelscheinwerfer/PDC",11990,156000,81.0,Used,2016.0,Grey,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3201,3201,3201,Audi A3,1.6 TDI CLEAN DIESEL ATTRACTION *MMI-NAVI*,10990,109678,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,,,,,,2,2016
3202,3202,3202,Audi A3,1.6TDI Attract. >NAVI+SHZ.+KOMFORTZ.+MFL+TEMP,10950,122189,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,,,,,,2,2016
3203,3203,3203,Audi A3,2.0 TDI Sportback quattro design,5555,5558,110.0,Used,2018.0,Orange,Station wagon,Manual,1.968,DIESEL,127,Euro 6,4.8,5.7,4.3,5,2018
3204,3204,3204,Audi A3,"1.4 TFSI S-Tronic Ambition, Starter Paket, Xenon,",18790,64500,110.0,Used,2016.0,Black,Sedans,Automatic,1.395,BENZINE,111,Euro 6,4.7,5.8,4.1,3,2016
3205,3205,3205,Audi A3,"SB Attraction 1,6 TDI S-tronic",18790,76500,81.0,Used,2016.0,Grey,Sedans,Automatic,1.598,DIESEL,102,Euro 6,3.9,4.4,3.6,5,2016
3206,3206,3206,Audi A3,"SPB 1.6 TDI Sport 2017 110cv, 5posti Business +'",10550,31432,81.0,Used,2017.0,White,Sedans,Manual,1.598,DIESEL,107,Euro 6,4.0,4.7,3.6,5,2017
3207,3207,3207,Audi A3,Sportback TDI S-TRONIC GRA TEL WINTERPAKET,18790,29110,81.0,Used,2016.0,Black,Sedans,Automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2016
3208,3208,3208,Audi A3,"Sportback 2.0 TDI S-Tronic, Navi, AHK, Sitzheizung",18790,48000,110.0,Used,2016.0,Silver,Sedans,Automatic,1.968,DIESEL,106,Euro 6,4.0,4.9,3.5,5,2016
3209,3209,3209,Audi A3,Sportback Attraction 1.2 TFSI S tronic,18780,48835,81.0,Used,2016.0,Grey,Sedans,Automatic,1.197,BENZINE,110,Euro 6,4.8,5.9,4.1,4,2016
3210,3210,3210,Audi A3,Sportback Ambition 2.0 TDI S tr. XENON NAVI,18780,91100,110.0,Used,2016.0,Black,Station wagon,Automatic,1.968,DIESEL,119,,4.5,5.3,4.1,5,2016
3211,3211,3211,Audi A3,1.0 TFSI Limousine S tronic sport,18750,26100,85.0,Used,2016.0,Brown,Sedans,Automatic,0.999,BENZINE,106,Euro 6,4.6,5.5,4.1,4,2016
3212,3212,3212,Audi A3,1.6 TDI Sportback S-tronic/Navi/Bi-Xenon/EUR6,18750,57962,81.0,Used,2016.0,White,Station wagon,Automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,4,2016
3213,3213,3213,Audi A3,SPB 1.6 TDI S tronic *NAVI*BI-XENO*PDC*,18750,58962,81.0,Employee's car,2016.0,White,Sedans,Automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2016
3214,3214,3214,Audi A3,2.0 TDi S tronic,18750,29800,110.0,Used,2018.0,White,Sedans,Automatic,1.968,DIESEL,112,Euro 6,4.3,5.1,3.8,5,2018
3215,3215,3215,Audi A3,Sportback 2.0 TDi S-line NaviPlus Sitzhzg Xen,18750,135936,110.0,Used,2016.0,Black,Sedans,Automatic,1.968,DIESEL,119,Euro 6,4.5,5.3,4.1,5,2016
3216,3216,3216,Audi A3,Sportback Ambition 2.0 TDI S-TRONIC XENON+AHK,18720,102234,110.0,Used,2016.0,Black,Sedans,Automatic,1.968,DIESEL,119,Euro 6,4.5,5.4,4.1,5,2016
3217,3217,3217,Audi A3,2.0 TDI AMBITION S-TRONIC NAVI MMI PLUS XENON,18700,31000,110.0,Used,2016.0,Black,Sedans,Automatic,1.968,DIESEL,106,Euro 5,4.1,4.9,3.6,3,2016
3218,3218,3218,Audi A3,SPB 1.6 TDI S tronic Design,18700,40700,81.0,Employee's car,2016.0,Black,Sedans,Automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2016
3219,3219,3219,Audi A3,business nuovo modello S-TRONIC,18500,90000,81.0,Used,2016.0,Blue,Other,Automatic,1.598,DIESEL,,Euro 6c,4.5,,,5,2016
3220,3220,3220,Audi A3,SPB 1.6 TDI S tronic Business *CRONOLOGIA TAGLI.*,18700,79000,81.0,Used,2016.0,Grey,Sedans,Automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2016
3221,3221,3221,Audi A3,SPB 1.6 TDI S tronic Design,18700,40700,81.0,Employee's car,2016.0,Black,Sedans,Automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2016
3222,3222,3222,Audi A3,Sportback Attraction 2.0TDI Stronic Navi SH EPH GR,18640,41350,110.0,Used,2016.0,Grey,Sedans,Automatic,1.968,DIESEL,116,Euro 6,4.4,5.2,4.0,5,2016
3223,3223,3223,Audi A3,1.6 TDI S tronic Business (MY2017),18500,70000,81.0,Used,2016.0,White,Sedans,Automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,3,2016
3224,3224,3224,Audi A3,1.4 TFSI cylinder on demand ultra Stronic Ambition,18500,80000,110.0,Used,2017.0,Black,Sedans,Automatic,1.395,BENZINE,110,Euro 6,4.7,5.7,4.1,3,2017
3225,3225,3225,Audi A3,Sportback 1.6 TDI Attraction Navi Shz PDC,13480,71028,81.0,Used,2016.0,Blue,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
3226,3226,3226,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3227,3227,3227,Audi A3,Sportback Attraction clean*EURO 6*,13479,69400,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,4,2016
3228,3228,3228,Audi A3,1.6 TDi Attraction GPSPDC AIRCO OBD BLUETOOTH,13450,104355,81.0,Used,2016.0,Black,Compact,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,3,2016
3229,3229,3229,Audi A3,Sportback 1.6 TDI EURO6 APS ALU PDC hinten,13444,88191,81.0,Used,2016.0,Black,Compact,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,5,2016
3230,3230,3230,Audi A3,Sportback 1.4 TFSI Attraction 125,13400,82100,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,,,5.0,6.0,4.0,5,2016
3231,3231,3231,Audi A3,1.6 TDI CD Attraction 81 (110CV),13399,152818,81.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,104,Euro 6,3.8,4.5,3.4,4,2016
3232,3232,3232,Audi A3,Sportback 1.6 TDI Ambition Navi Shz,13280,136819,81.0,Used,2016.0,Grey,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
3233,3233,3233,Audi A3,Sportback CDW*PDC*Sitzhg*Eur6*Klimaautomatik,13250,79988,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,4,2016
3234,3234,3234,Audi A3,SPB 1.6 TDI sline,13000,69800,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,107,Euro 6,4.0,4.7,3.6,5,2016
3235,3235,3235,Audi A3,Sportback 1.6 TDI Attraction Navi Shz PDC,12980,92233,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
3236,3236,3236,Audi A3,1.6 TDI ULTRA EU6|NAVI|KLIMAAUTOM.|PDC ATTRACTION,13250,70000,81.0,Used,2016.0,Brown,Sedans,Manual,1.598,DIESEL,85,Euro 6,3.2,3.8,3.0,3,2016
3237,3237,3237,Audi A3,1.6 TDI Sportback(clean diesel) Ambition,13100,116000,81.0,Used,2016.0,Blue,Station wagon,Manual,1.598,DIESEL,105,Euro 6,4.0,4.7,3.6,5,2016
3238,3238,3238,Audi A3,Sportback 1.4 TFSI Attraction 125,13100,72265,92.0,Used,2016.0,Brown,Compact,Manual,1.395,BENZINE,,,5.0,6.0,4.0,5,2016
3239,3239,3239,Audi A3,1.6 TDI Attraction Sportback*EURO 6*TÜV NEU*,12990,136552,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.5,3.4,5,2016
3240,3240,3240,Audi A3,"Sportback 1.6 TDI Attraction, Xenon, Klima",12960,92146,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,99,,3.8,4.5,3.4,5,2016
3241,3241,3241,Audi A3,Sportback 1.6 TDI Ambition-S Line-LED Scheinw,12950,149999,81.0,Used,2016.0,Red,Sedans,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,4,2016
3242,3242,3242,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3243,3243,3243,Audi A3,Sportback 1.6 TDI Ambition-S Line-LED Scheinw,12950,144000,81.0,Used,2016.0,Red,Sedans,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,4,2016
3244,3244,3244,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3245,3245,3245,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3246,3246,3246,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3247,3247,3247,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3248,3248,3248,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3249,3249,3249,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3250,3250,3250,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3251,3251,3251,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3252,3252,3252,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3253,3253,3253,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3254,3254,3254,Audi A3,1.4 TFSI Attraction (125 CV),13500,100832,92.0,Used,2016.0,Blue,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3255,3255,3255,Audi A3,1.4 TFSI Attraction (125 CV),13500,110396,92.0,Used,2016.0,Red,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3256,3256,3256,Audi A3,1.4 TFSI Attraction (125 CV),13500,109571,92.0,Used,2016.0,Black,Compact,Manual,1.395,BENZINE,119,Euro 6,5.1,6.7,4.1,5,2016
3257,3257,3257,Audi A3,1.6 TDI Attraction ACC PDC FSE ALU,12949,96100,81.0,Used,2016.0,Grey,Sedans,Manual,1.896,DIESEL,85,Euro 6,3.2,3.8,3.0,3,2016
3258,3258,3258,Audi A3,"Sportback 1.6 TDI NAVI,PDC,SHZ,GRA,TEILLEDER,LM",15980,78190,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,105,Euro 6,4.0,4.7,3.6,4,2016
3259,3259,3259,Audi A3,"Sportback 2.0 TDI Attraction Euro 6, Sitzheizun",15840,70766,110.0,Used,2016.0,Black,Sedans,Manual,1.968,DIESEL,106,Euro 6,4.0,4.9,3.5,5,2016
3260,3260,3260,Audi A3,2.0 TDi S-LINE van 2016 Full Optie,15950,157000,100.0,Used,2016.0,Black,Sedans,Manual,1.968,DIESEL,104,Euro 6,4.0,4.9,3.5,4,2016
3261,3261,3261,Audi A3,Audi A3 Sportback 1.6 TDI BI Xenon/Tempo/ (Navi,15990,79990,81.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,,,,,,5,2016
3262,3262,3262,Audi A3,1.6 TDI Sportback Attraction Leder Alcantara Navi,15990,69800,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,99,Euro 6,4.0,4.7,3.6,5,2016
3263,3263,3263,Audi A3,Sportback Attraction 1.6 TDI NAVI XENON TEMPOMAT,15980,71200,85.0,Used,2016.0,Blue,Sedans,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,5,2016
3264,3264,3264,Audi A3,Sportback 1.6 TDI design T-Leder Navi Xenon,15980,61925,81.0,Used,2016.0,Silver,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
3265,3265,3265,Audi A3,"Sportback 2.0 TDI Ambition Euro 6, Sportsitze v",15830,81103,110.0,Used,2016.0,Red,Sedans,Manual,1.968,DIESEL,109,Euro 6,4.1,5.0,3.6,5,2016
3266,3266,3266,Audi A3,Sportback 1.6 Tdi Ultra GPS Dig.airco Alu Cruise,15990,77452,81.0,Used,2016.0,Silver,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,5,2016
3267,3267,3267,Audi A3,Sportback Ambition 1.2 TFSI NAVI/ ALU 17 ZOLL,15680,70700,81.0,Used,2016.0,Black,Sedans,Manual,1.197,BENZINE,117,Euro 6,5.0,6.3,4.3,4,2016
3268,3268,3268,Audi A3,"Sportback Sport 1.6 TDI, AHK,Businesspaket,Navi,X",15820,70028,81.0,Used,2017.0,Black,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2017
3269,3269,3269,Audi A3,SPB 1.6 TDI S tronic Sport Business,22500,49000,81.0,Used,2017.0,Blue,Sedans,Semi-automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2017
3270,3270,3270,Audi A3,SPB 1.6 TDI 116 CV S tronic Business,19000,50500,85.0,Used,2017.0,Black,Sedans,Semi-automatic,1.598,DIESEL,103,Euro 6,3.9,4.1,3.7,5,2017
3271,3271,3271,Audi A3,SPB 1.4 TFSI S tronic g-tron Ambition GOMME NUOVE,17600,133990,81.0,Used,2016.0,White,Sedans,Semi-automatic,1.395,CNG,94,Euro 6,,,,5,2016
3272,3272,3272,Audi A3,SPB 1.4 TFSI S tronic g-tron Ambition,20000,73000,81.0,Used,2016.0,Grey,Sedans,Semi-automatic,1.395,CNG,94,Euro 6,,,,5,2016
3273,3273,3273,Audi A3,Cabrio 2.0 TDI clean diesel S tronic,20000,37000,110.0,Used,2016.0,White,Convertible,Semi-automatic,1.968,DIESEL,124,Euro 6,4.7,5.5,4.3,2,2016
3274,3274,3274,Audi A3,SPB 1.6 TDI S tronic Sport,20000,57000,81.0,Used,2016.0,Grey,Sedans,Semi-automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2016
3275,3275,3275,Audi A3,SPB 2.0 TDI S tronic Business,24900,73000,110.0,Used,2016.0,Grey,Sedans,Semi-automatic,1.968,DIESEL,118,Euro 6,4.5,5.3,4.1,5,2016
3276,3276,3276,Audi A3,SPB 1.6 TDI 116 CV S tronic Sport,23500,20000,85.0,Employee's car,2018.0,Silver,Sedans,Semi-automatic,1.598,DIESEL,103,Euro 6,3.9,4.1,3.7,5,2018
3277,3277,3277,Audi A3,SPB 1.5 TFSI COD S tronic Business,24900,13082,110.0,Used,2017.0,Grey,Sedans,Semi-automatic,1.498,BENZINE,112,Euro 6,4.9,6.1,4.2,5,2017
3278,3278,3278,Audi A3,SPB 1.6 TDI 116 CV S tronic Sport,24900,20933,85.0,Used,2017.0,Black,Sedans,Semi-automatic,1.598,DIESEL,103,Euro 6,3.9,4.1,3.7,5,2017
3279,3279,3279,Audi A3,"Sportback 1.4 TFSI CoD Adrenalin Sport , S-Line",24860,46298,110.0,Used,2016.0,Grey,Compact,Semi-automatic,1.395,BENZINE,106,Euro 6,4.6,5.7,4.0,5,2016
3280,3280,3280,Audi A3,SPB 2.0 TDI S tronic Sport,24700,10800,110.0,Used,2018.0,Black,Sedans,Semi-automatic,1.968,DIESEL,114,Euro 6,4.4,5.2,3.9,5,2018
3281,3281,3281,Audi A3,SPB 1.6 TDI 116 CV S tronic Business,24500,23484,85.0,Used,2018.0,Black,Sedans,Semi-automatic,1.598,DIESEL,103,Euro 6,3.9,4.1,3.7,5,2018
3282,3282,3282,Audi A3,SPB 1.6 TDI S tronic S-line,24500,29000,81.0,Used,2017.0,Grey,Sedans,Semi-automatic,1.598,DIESEL,99,Euro 6,3.8,4.3,3.5,5,2017
3283,3283,3283,Audi A3,SPB 2.0 TDI S tronic Sport/VIRTUAL,24500,20000,110.0,Used,2018.0,Black,Sedans,Semi-automatic,1.968,DIESEL,114,Euro 6,4.4,5.2,3.9,5,2018
3284,3284,3284,Audi A3,SPB 2.0 TDI S tronic s-line interno unico!,28300,58444,110.0,Used,2016.0,White,Sedans,Semi-automatic,1.968,DIESEL,114,Euro 6,4.4,5.2,3.9,5,2016
